first_seen_utc,sha256_hash,md5_hash,sha1_hash,reporter,file_type_guess,mime_type,signature,clamav,vtpercent,imphash,ssdeep,tlsh
14/09/2021 2:26,1892594026e52904d79c8a79f676850b7d39cee8151cf9d97a10c4a8dc405317,46453bfe860f85912b6178aa28f3c029,77736a10350aabbe0bcfdb50312fe48cac5eaee6,zbetcheckin,elf,application/x-executable,Mirai,n/a,50,n/a,3072:uxPUA+R93KEN3DTdwp5h2DBD05UkhCB+uDVvESahGe8mKXN/:F93Kgdwp5hCBDbDVvESahGe8mKXN/,T185C30905F9414757C2D327BAB78E038D3B3657A857DB33116A38AEB42FC17A82E39560
14/09/2021 2:26,b71950cc6977cb964ba14baca432af086f1aa08a0d1d8647ac09dc520c8f4aaf,598d48989211d4b900912da5337671bf,4b0f5fa89e1315652b0dd2896b8c58f6f17c190b,zbetcheckin,elf,application/x-executable,Mirai,n/a,46.67,n/a,3072:GhUclDynLk9sGo+35hvN6RvDruJdaDT2pYm/1yiNqRN/:/Jwvp35hV4DT2pYm/1yiNqRN/,T194E3966E3E31BBBEE268873107F76F70C39521E626A19386E16CD6181E7124D1C5F7A0
14/09/2021 2:26,6989387408612ced696e5a42a872b3c8ceba707cc08f5458fc61508ee768346c,b932ba805c0f3d7688e863359de1bf2c,f14241f9e77eae85a6cd91086119dc8e09fa407e,zbetcheckin,elf,application/x-executable,Mirai,n/a,50,n/a,1536:ol3Lh4hbP3JUBUJUb9RgxaRNPpOlE5dM1SvImozdk5h7QWJN/Dc3ogWztw6m2TWn:w3+RUBUJUb9RgMRNPMS5G0v915hEA/Dw,T184934B8AB741C673D1430AB2129BAF150133F6BB1A5ADE16F3A93CF49F11585B221F9C
14/09/2021 2:25,98fc47f1a4f7ef98a4b2e89e2a02824d39d2e28ca41c761235461882930f5b3e,08ee762b58b88c79ccf8ad50d6b86df5,d3b3da9b7e69d04c00f793693f26555359567dd1,zbetcheckin,elf,application/x-executable,Mirai,n/a,41.51,n/a,3072:0/0A+dpMTBVHaUqTcdFT9DzrvkaqSF145hIHG3YngM/9w4wzEWmsNKy3BgUQ4tNS:npMLHaUqTcz9DJqSE5hEG3YgM/9hwzEr,T1F0041909E6409757C2E3277AE68B424E33339BA463DB33155938AFB43FC2B995E32511
14/09/2021 2:25,9bb8efbbb36298f4d496b9086efedaaf45cfd2936d5c525a9ac0e7998516e4ce,beecb7bea967d1b844d7f214edef0b14,1e8246fad4402e0a75f4ea7f2556889cf8857891,zbetcheckin,elf,application/x-executable,Mirai,n/a,48.33,n/a,3072:nBjxqLKGzFL9K35bSx5hvpr9hpSDc2pYm/1yiNqRN/:IKGzR6ux5hRrvpSDc2pYm/1yiNqRN/,T1C8E3D76ABB619EB3DC0FCE73069A4501108DE55642D82FAFB2B8C61CE74B84F45E3D94
14/09/2021 2:24,776a321e4964df206fe9806f605a8bbf1a340671a10d2446402bc00cb0629d66,a75cd891e5f2d4523acf5e7cc0e644ae,7915762e1bea4a21e535ffef3bd9770f6a50c1bb,GovCERT_CH,exe,application/x-dosexec,Formbook,n/a,25,f34d5f2d4577ed6d9ceec516c1f5a744,12288:m/gecNU2zqX6lUB2Akef1GtzpY6z4KKRFlLYCgx5vTB7iXuX0BBdRcs:zDNgWUB2Ake8tyDKEFW9BFXeRc,T1C305AD0077FC872AE6EE2730E0700A9557F6F81AA57EE74E5945A8BE1D93B418D103B3
14/09/2021 2:20,5adc4cb387d4bb0d2a3c1377a61bac5fa66ba260e5a33f1ca7d65fef695b14d7,0b9bcc15a42f77816d676c3290c9615b,decaff5d1b1aba6df96d70b1cd8ec4d37f5ee215,GovCERT_CH,exe,application/x-dosexec,SnakeKeylogger,n/a,19.12,f34d5f2d4577ed6d9ceec516c1f5a744,6144:O0O2y87fViis7lBGMMF1qDApd5KmT9YAAdfK/N61H4MUJENmG3RuRRepuSndx:On41qcpd5FpVAdfK/N6pzOG1Pu,T1A1F45438ED0B21BBEBA6D334E4BA150AA5F418BB33349D5EC192774D190760374DA3AD
14/09/2021 2:16,a7cc7147bb5b95baab5c49330b99e8bc2fa1fc454ec5fe51a1ca2f287b24f67e,ef381ac3a67fa5544204889628ba4834,60c25af0284664f10ef6e73f8645b0c0227e84e5,GovCERT_CH,exe,application/x-dosexec,AgentTesla,n/a,23.88,f34d5f2d4577ed6d9ceec516c1f5a744,12288:7HqwTsi3ieQYmOQquSnn16eghLVAzqirr+1H5YQLNQG8y:jxmDSn1V8AzqiK5YQLH,T112E468253E4686B6C83C1BBEC67903D0A63D6C132F70E2BD6FB076A956F728C445D192
14/09/2021 2:03,ee12663a5c9b851212c9db2e4c801d24867473f5d420b36ab0c05cbc3a0298cf,d5e7c5f50c102b9170f72e53d7e37bce,4c164e8e21cd00ab14950cfe92fc06374f1984f0,zbetcheckin,elf,application/x-executable,Mirai,n/a,49.15,n/a,768:eLobAxU6q9Hfymp0xginuYvCkLB6WsTwIC1DQdszoDaS0O+DCDs:eL0AxvSHfymp0xgunvCkV6vTMDau7,T16C432925AD792E26C0D8B57E11F7C724F2E2620E25B8C65E3C721E4EEF04740A5537BA
14/09/2021 1:16,7fcc227a274b3d5e1490799223181c246178a676b12de3c1c59d6a5d675febb7,f4e3db4de0dfb56c9ce9a90a597914ad,f14504642cff022e5edb1709bff3ba799f683c24,GovCERT_CH,exe,application/x-dosexec,AgentTesla,n/a,23.88,f34d5f2d4577ed6d9ceec516c1f5a744,6144:YdSEI1Vljy87fViis7lBG0yGnsFIGDY2kuakUzBYylAzTm/kAWNXsFitQXnD7ZcM:YdHaGsFc2VUzyhzTlNXsxn1hVB,T111056538ED0B21B7EBA6D334E4BA190AA5F418BB33349D5EC592774D090760374DA3AD
