first_seen_utc,sha256_hash,md5_hash,sha1_hash,reporter,file_type_guess,mime_type,signature,clamav,vtpercent,imphash,ssdeep,tlsh
7/09/2021 6:07,bc28df3a25377a42fb70eb261ff90a7708834e60b10068cb35904d3da58ce5f6,1c4171c0fedb2d62365ccdc0338fe5eb,31af6b835cb0d738cfae268f74b24f7f8f92676b,JAMESWT_MHT,exe,application/x-dosexec,RemcosRAT,n/a,67.16,afcdf79be1557326c854b6e20cb900a7,24576:KAHnh+eWsN3skA4RV1Hom2KXFmIadbBV7SOe5k:dh+ZkldoPK1XadtV+Xk,T105557C03739D9026FEAA927F5B55B20156BD7D2400E3872F12983D6DA9F03B11E3DE62
7/09/2021 6:07,6b586a52f1cdee437d1fd29d98d636b38e99be000cd158c456c15f7599019467,eac39edd0a38d7a4d10bb86e46b4f674,d83a5d068f08c501015dfa38ff2359686a845a08,JAMESWT_MHT,exe,application/x-dosexec,n/a,n/a,63.77,2cd14f15921469c2e776cf169a885091,24576:WEMaXQquDLcYTH5UlR6rEgDZ4RkWVzCJJQuMVlStPT7gg7hFriYi9T9M+UU:/MQQquDLVr/VqkEG0uMnSlog7GHT9eU,T1CB65339DE93C2E3BE24ACC38FE5C7F898464353A26DEB211A65FADE374D96152C34440
7/09/2021 6:07,ebeaf88ca8a4f8e32fb30e0bff48467d27b49b1e06a28038ba3edcde5a6dc878,2391189f9e048c9d1a027dbd34df5a3f,9bacc1ef6aef0e052fddbe58614935fcb2c8bb7d,JAMESWT_MHT,exe,application/x-dosexec,Dridex,n/a,61.76,6668be91e2c948b183827f040944057f,12288:1VI0W/TtlPLfJCm3WIYxJ9yK5IQ9PElOlidGAWilgm5Qq0nB6wtt4AenZ1:sfP7fWsK5z9A+WGAW+V5SB6Ct4bnb,T10065D020EE69E1E6C6B89F3E9408352727F93D75110D608CC392604F5EFC6546E3E9AE
7/09/2021 6:07,e226eec1bdd34ddbf224a9d3d4566b2f8d31a910512dc96974ebb6a564c4b9a2,1839d46d34dffea62f7d741cd9239bc6,7939850d4858876064899f7d6126dd74bdd49d80,JAMESWT_MHT,exe,application/x-dosexec,Dridex,n/a,63.24,6668be91e2c948b183827f040944057f,12288:hVI0W/TtlPLfJCm3WIYxJ9yK5IQ9PElOlidGAWilgm5Qq0nB6wtt4AenZ1:QfP7fWsK5z9A+WGAW+V5SB6Ct4bnb,T12B65E020EE69E1E6C6B89F3E9408352727F93D75110D608CC392704F5EF86546E3E9AE
7/09/2021 6:07,f90bd8f4a586c483137c3dd2ca784a8578ddd2d2a4e798c91c6af47c8d56a9fd,3dbad39511caf584fa31dfa77d8d35b0,1cf03315bcc4e1c0cf0fba624586583087e428e3,JAMESWT_MHT,exe,application/x-dosexec,Dridex,n/a,65.67,6668be91e2c948b183827f040944057f,12288:dVI0W/TtlPLfJCm3WIYxJ9yK5IQ9PElOlidGAWilgm5Qq0nB6wtt4AenZ1:EfP7fWsK5z9A+WGAW+V5SB6Ct4bnb,T19965D020EE69E1E6C6B89F3ED408352727F93D75110D608CC392604F5EF86546E3E9AE
7/09/2021 6:07,339e015cefe6affa8c5810b1f0c3f015821c3f470a5a70870f32e1e9c5f114a6,422a76bc28ca411b3d0f600be6ac1420,70b3c28471aead8ca2798dd1317cba291e0bdbc0,JAMESWT_MHT,exe,application/x-dosexec,Dridex,n/a,61.76,6668be91e2c948b183827f040944057f,12288:0VI0W/TtlPLfJCm3WIYxJ9yK5IQ9PElOlidGAWilgm5Qq0nB6wtt4AenZ1:xfP7fWsK5z9A+WGAW+V5SB6Ct4bnb,T16065E020EE69E1E6C6B89F3ED408352717B93D75110D608CC392608F5EFC6546E3E9AE
7/09/2021 6:06,d682403584bf1b820b74b80638f088f498b12cfbdd36616147e1ff02619b601d,28072fc864385b2d122862d9ef1245d0,54875e4ae93ef2bb3c98d9bdd912e277cc8bb3a4,JAMESWT_MHT,exe,application/x-dosexec,Dridex,n/a,61.76,6668be91e2c948b183827f040944057f,12288:RVI0W/TtlPLfJCm3WIYxJ9yK5IQ9PElOlidGAWilgm5Qq0nB6wtt4AenZ1ev:gfP7fWsK5z9A+WGAW+V5SB6Ct4bnbK,T13165E010FE69EDE6C6B99F3E9408352317B93D74130DA18CC351604F6EF82546E3E9AA
7/09/2021 6:06,aa0dbced7a00291bfb9c950e1ae943fd9c0b349264c34ea4c77391160d559de0,90bb408280df2d934c7e747802656590,38bd7899d1829238720d3d25c501c9335cadd112,JAMESWT_MHT,exe,application/x-dosexec,n/a,n/a,82.35,23b7a2ad6dd5722f5566eaa0d8a348bf,6144:nafsiuvAQ+tTm6cyERSiytj71cyE4jKS6vmYF:ECvAQ+q6ctRt636yfjO,T1AB65AF82EBC340F1D8970BB15067A77FDB724A09502DDD5BD3A42E56AC33323A92E794
7/09/2021 6:06,6899afa406654e008c657e9e5c3cf858e82052503e23155c569656b5c61961ca,4f2142b9a790497ac5829574bd17f259,6bef8ae4e352eaf68203310a167c35e4e0079ab0,JAMESWT_MHT,exe,application/x-dosexec,BitRAT,n/a,n/a,6ed4f5f04d62b18d96b26d6db7c18840,24576:RndRKZCy2BrhCeU2i2cJijFbCBTPmiY05tJMSQp5ysA7Yg1nLkz4OWJrPwSlB:xXDFBU2iIBb0xY/6sUYYXdlPwSX,T11F6533F02A1ED77AF75ADC3CB5B61D13C978D662217B0501BE6CD4BD70FE98118848A2
7/09/2021 6:06,5948e4613f49d1638ddeb5313c1a7ce59763c572bb1b2bfe3c68b389f99652a8,eb7e59dec7210ae6a3b45fad11ea0890,abb1f9f5b20c688fc065359a060c6091b8f98331,JAMESWT_MHT,exe,application/x-dosexec,BitRAT,n/a,70.15,6ed4f5f04d62b18d96b26d6db7c18840,24576:yndRKZCy2BrhCeU2i2cJijFbCBTPmiY05tJMSQp5ysA7Yg1nLkzujydv2i:kXDFBU2iIBb0xY/6sUYYRj0,T1386533F55B1BD77AF56A987CB9B60E03CC79D662606B44017E2CC0BE60FED921848C52
7/09/2021 6:06,8d28d058ac383ca6c988d485a78a8b0fda82194f2be02cf346e5643488bef7c8,725d714e6e31e246fdb85a06cfc87a61,9ea931462593d51f5ac8a90c202549c8d1c24bbb,JAMESWT_MHT,exe,application/x-dosexec,BitRAT,n/a,71.01,6ed4f5f04d62b18d96b26d6db7c18840,24576:BndRKZCy2BrhCeU2i2cJijFbCBTPmiY05tJMSQp5ysA7Yg1nLkzAxA0jT:BXDFBU2iIBb0xY/6sUYYnxA,T13B6533E05E1EE73AF59ACC3C7A562D03CD78D162216B05167E6CC8BD60FFE921884C66
7/09/2021 6:06,76d67670e062e6aa05b82846d3782abfbe2f55dc90925b5a7ca8bc992361ee7f,13da9e66c9ea2a441e90d46444516e6e,35bae2f1ba7279797c32c300bbcc25966a93b7a7,JAMESWT_MHT,exe,application/x-dosexec,Dridex,n/a,62.69,6668be91e2c948b183827f040944057f,12288:2VI0W/TtlPLfJCm3WIYxJ9yK5IQ9PElOlidGAWilgm5Qq0nB6wtt4AenZ1:rfP7fWsK5z9A+WGAW+V5SB6Ct4bnb,T15165D010EE69E1E6C6B89F3ED408352727F93D75110D608CC392608F5EF86546E3E9AE
7/09/2021 6:06,6d6ad62185ad6cf88a64905e19dec7c336ad7b8a460d5daec563f2749549bdf0,61aaceb5de07d7f3442de060763abfa4,755fc15b9d80a5aef8011ed68680900f61313ae7,JAMESWT_MHT,exe,application/x-dosexec,Macoute,n/a,85.51,23b7a2ad6dd5722f5566eaa0d8a348bf,6144:QafsiuvAQ+tTm6cyERSiytj71cWE4jKS6v:tCvAQ+q6ctRt636WfjO,T19065AF82EBD340F1D8970BB15067B77F9B724B0E502CDD9AD3942E56AC33223992E794
7/09/2021 6:06,40418ad20105b2b112fe173159619769e5be25bbb3af931c083c714d4d2d33d4,1eccc1a513ef02209b7e8e45e5316dfc,fe4a330f954c7ff10c27e87ad75df6010fefef7d,JAMESWT_MHT,exe,application/x-dosexec,Dridex,n/a,62.69,6668be91e2c948b183827f040944057f,12288:gVI0W/TtlPLfJCm3WIYxJ9yK5IQ9PElOlidGAWilgm5Qq0nB6wtt4AenZ1:FfP7fWsK5z9A+WGAW+V5SB6Ct4bnb,T19F65E020EE69E1E6C6B89F3E9408352727F93D75110D608CC396704F5EF82546E3E9AE
